"조사연도","MD제공용_가구고유번호","조사부문코드","가중값","가중값(금융부문)","가중값(복지부문)","수도권여부","가구주_성별코드","가구원수","노인가구여부","조손가구여부","한부모가구여부","다문화가구여부(2012년~)","장애인가구여부(2012년~)","가구주_교육정도_학력코드","가구주_교육정도_수학구분코드","가구주_교육정도_통합코드","가구주_동거여부","가구주_산업대분류코드","가구주_직업대분류코드","가구주_만연령","가구주연령_10세단위코드","가구주_종사상지위코드","가구주종사상지위코드(보도용)","가구주_혼인상태코드","입주형태코드","입주형태통합코드","과거기준입주형태통합코드","전용면적규모코드","주택종류통합코드","부채보유여부","소득5분위코드","소득5분위코드(금융부문)","소득5분위코드(복지부문)","소득10분위코드","소득계층구간코드(보도용)","자산총액5분위코드","자산총액5분위코드(금융부문)","자산총액5분위코드(복지부문)","자산총액10분위코드","순자산5분위코드","순자산5분위코드(금융부문)","순자산5분위코드(복지부문)","순자산10분위코드","자산","자산_금융자산","자산_금융자산_저축금액","자산_금융자산_저축_적립예치식저축금액","자산_금융자산_저축_적립예치식저축_수시적립예치식저축금액","자산_금융자산_저축_적립예치식저축_저축성보장성보험금액","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_저축_기타저축금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","자산_실물자산_부동산_계약금중도금납입금액","자산_실물자산_기타실물자산","자산_실물자산_기타실물자산_자동차금액","자산_실물자산_기타실물자산_기타금액","자산_실물자산_기타실물자산_기타_자동차이외기타실물자산","자산_실물자산_기타실물자산_기타_권리금","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_담보대출_대출용도_전월세보증금마련금액","부채_금융부채_담보대출_대출용도_부채상환금액","부채_금융부채_담보대출_대출용도_사업자금마련금액","부채_금융부채_담보대출_대출용도_생활비마련금액","부채_금융부채_담보대출_대출용도_기타용도금액","부채_금융부채_담보대출_대출기관_은행금액","부채_금융부채_담보대출_대출기관_저축은행금액","부채_금융부채_담보대출_대출기관_비은행금융기관금액","부채_금융부채_담보대출_대출기관_보험회사금액","부채_금융부채_담보대출_대출기관_기타기관금액","부채_금융부채_담보대출_상환방법_만기일시금액","부채_금융부채_담보대출_상환방법_원금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_담보대출_상환방법_기타상환방법금액","부채_금융부채_담보대출_담보형태_거주주택금액","부채_금융부채_담보대출_담보형태_거주주택이외부동산금액","부채_금융부채_담보대출_담보형태_예적금보험펀드채권금액","부채_금융부채_담보대출_담보형태_기타금액","부채_금융부채_담보대출_부동산담보대출금액","부채_금융부채_담보대출_부동산이외담보대출금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출용도_거주주택구입금액","부채_금융부채_신용대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출_대출용도_전월세보증금마련금액","부채_금융부채_신용대출_대출용도_부채상환금액","부채_금융부채_신용대출_대출용도_사업자금마련금액","부채_금융부채_신용대출_대출용도_생활비마련금액","부채_금융부채_신용대출_대출용도_기타용도금액","부채_금융부채_신용대출_대출기관_은행금액","부채_금융부채_신용대출_대출기관_저축은행금액","부채_금융부채_신용대출_대출기관_비은행금융기관금액","부채_금융부채_신용대출_대출기관_보험회사금액","부채_금융부채_신용대출_대출기관_기타기관금액","부채_금융부채_신용대출_상환방법_만기일시금액","부채_금융부채_신용대출_상환방법_원금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_신용대출_상환방법_기타상환방법금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","부채_금융부채_외상할부미상환금액","부채_금융부채_계탄후불입금액","부채_임대보증금","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(조사)","조사_경상소득_근로소득","조사_경상소득_사업소득","조사_경상소득_재산소득","조사_경상소득_공적이전소득","조사_경상소득_사적이전소득","조사_경상소득_이전소득","처분가능소득(조사)[경상소득-비소비지출]","지출(조사)[비소비지출(조사)+소비지출(조사)](2012~2018년: 복지, 2019년~:공통)","조사_지출_비소비지출","조사_지출_비소비지출_세금","조사_지출_비소비지출_공적연금사회보험료","조사_지출_비소비지출_가구사이이전지출비","조사_지출_비소비지출_비영리단체이전지출비","조사_지출_비소비지출_연간지급이자","지출_소비지출비","지출_소비지출_외식비포함식료품비","지출_소비지출_주거비","지출_소비지출_보육료포함교육비","지출_소비지출_의료비","지출_소비지출_교통비","지출_소비지출_통신비","지출_소비지출_경조비및기타소비지출비","지출_소비지출_경조비","지출_소비지출_기타소비지출비","분배6차_균등화처분가능소득(조사)","여유자금운용계획코드","금융자산투자주목적코드","금융자산투자운용방법코드","금융자산투자고려사항코드","거주지주택가격전망코드","여유자금부동산투자여부","부동산투자주목적코드","투자선호부동산코드","부동산투자기피사유코드","1년후금융부채규모전망코드","부채증가원인코드","부채상환방법코드","1년전대비부채증감코드","원리금연체여부","원리금연체사유코드","원리금상환_생계부담정도코드","원리금상환_생계부담_소득대비상환액비중","원리금상환_가계지출감소여부","원리금상환_가계지출감소항목코드","부채상환가능시기코드","가구주_은퇴여부","가구주_미은퇴_은퇴연령","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_미은퇴_노후준비상황코드","가구주_은퇴_은퇴연령","가구주_은퇴_적정생활비충당여부","가구주은퇴_생활비재원마련코드(2014년~)","1년후소득변화코드(2011~2016년)","1년후지출변화코드(2012~2016년)"
2014,870400311,P,624.885499791434,,1281.40298978035,G2,1,2,G2,G2,G2,G2,G2,5,1,G4,2,F,7,30,G2,1,G1,2,1,G1,G1,G3,G2,G2,Q3,,Q3,D06,G3,Q3,,Q3,D05,Q3,,Q3,D06,15824,424,424,424,380,44,0,0,0,15400,14000,14000,0,0,1400,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,15824,4560,4560,0,0,0,0,0,4134,2982,426,148,278,0,0,0,2556,1200,276,0,0,480,240,360,0,360,2956,,,,,,,,,,,,,,,,,,,,,1,70,200,300,5,0,,,3,3
2014,871200301,P,938.495974299786,,1851.83789441649,G2,1,2,G1,G2,G2,G2,G1,2,1,G1,2,A,6,88,G5,4,G3,2,1,G1,G1,G3,G1,G1,Q1,,Q1,D01,G1,Q4,,Q4,D08,Q4,,Q4,D08,37950,3300,3300,3300,3300,0,0,0,0,34650,29600,9600,20000,0,5050,0,5050,5050,0,700,700,700,0,0,0,0,700,0,0,,,,,,0,0,0,0,0,0,700,0,0,700,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,2021,2000,21,37250,604,0,400,60,144,0,144,422,976,182,21,0,0,140,21,794,240,120,0,120,130,44,140,60,80,427,,,,,,,,,,,,,,,,,,,,,1,99,100,150,3,0,,,1,3
2014,871200321,F,444.433778096242,867.011167587004,,G2,1,4,G2,G2,G2,G2,G2,6,1,G4,2,C,2,34,G2,1,G1,2,1,G1,G1,G4,G2,G1,Q5,Q5,,D10,G6,Q4,Q4,,D08,Q4,Q4,,D08,35594,16967,16967,16967,7836,3831,5300,0,0,18627,17000,17000,0,0,1627,1500,127,127,0,2830,2830,2830,2830,0,0,0,0,0,0,0,0,0,0,2830,0,2830,0,0,0,0,0,0,2830,0,2830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7585,7170,415,32764,10000,10000,0,0,0,0,0,8126,1874,1874,512,687,120,140,415,0,0,0,0,0,0,0,0,0,0,4432,1,2,1,2,2,2,,,4,1,,1,1,2,,3,,1,1,1,,,,,,,,,,
2014,871200331,P,861.114626427503,,1765.81926448476,G2,1,1,G1,G2,G2,G2,G2,1,,G1,1,,,70,G5,7,G4,3,3,G3,G3,G1,G2,G2,Q1,,Q1,D01,G1,Q1,,Q1,D01,Q1,,Q1,D02,1461,1451,800,800,800,0,0,0,651,10,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,1461,647,180,0,0,227,240,467,646,651,1,1,0,0,0,0,650,90,264,0,120,36,60,80,30,50,647,,,,,,,,,,,,,,,,,,,,,2,,,,,69,4,4,1,3
2014,871200351,P,1216.02331882459,,2493.60217311607,G2,2,2,G2,G2,G2,G2,G2,2,1,G1,2,O,9,58,G4,1,G1,2,1,G1,G1,G2,G1,G1,Q2,,Q2,D03,G2,Q3,,Q3,D06,Q3,,Q3,D05,26114,1084,1084,1084,4,1080,0,0,0,25030,25000,25000,0,0,30,30,0,0,0,12500,12000,12000,12000,0,0,0,0,0,0,,,,,,0,0,0,0,0,12000,0,0,0,12000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,500,840,0,840,13614,2040,1440,0,600,0,0,0,759,2443,1281,85,212,0,144,840,1162,200,122,0,460,120,120,140,40,100,1283,,,,,,,,,,,,,,,,,,,,,1,60,200,300,3,0,,,2,2
2014,871200381,P,926.454897606014,,1899.80737551292,G2,2,1,G1,G2,G2,G2,G2,3,1,G2,1,,,66,G5,7,G4,4,1,G1,G1,G2,G2,G2,Q1,,Q1,D02,G2,Q3,,Q3,D05,Q3,,Q3,D06,18416,1296,1296,1296,528,768,0,0,0,17120,17000,17000,0,0,120,0,120,120,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,18416,1020,0,0,0,360,660,1020,941,1017,79,19,0,0,60,0,938,360,162,0,30,40,36,310,110,200,1020,,,,,,,,,,,,,,,,,,,,,2,,,,,66,3,1,2,3
2014,871201301,F,997.730044289375,2021.82335995167,,G2,2,1,G1,G2,G2,G2,G2,2,3,G1,1,,,69,G5,7,G4,3,1,G1,G1,G2,G1,G2,Q1,Q1,,D01,G1,Q3,Q3,,D06,Q3,Q3,,D06,20500,500,500,500,500,0,0,0,0,20000,20000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,700,21,20500,470,0,0,140,180,150,330,307,163,163,32,90,0,20,21,0,0,0,0,0,0,0,0,0,0,380,1,2,1,2,2,2,,,5,2,,,,,,,,,,,,,,,,,,,,
2014,871201311,P,1434.97729892805,,2831.49348959875,G2,1,4,G2,G2,G2,G2,G2,6,1,G4,2,O,3,33,G2,1,G1,2,2,G2,G2,G1,G2,G1,Q3,,Q3,D06,G3,Q2,,Q2,D03,Q2,,Q2,D03,8531,8531,5531,5531,3709,1822,0,0,3000,0,0,0,0,0,0,0,0,0,0,1800,1800,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,1800,0,,,,,,0,0,0,0,0,,,0,0,0,0,141,1,140,6731,3900,3300,0,600,0,0,0,3298,2982,602,60,282,0,120,140,2380,700,130,400,100,250,250,550,150,400,1785,,,,,,,,,,,,,,,,,,,,,1,60,150,250,3,0,,,3,3
2014,871201321,P,938.495974299786,,1851.83789441649,G2,1,2,G1,G2,G2,G2,G2,2,1,G1,2,A,6,74,G5,4,G3,2,1,G1,G1,G2,G1,G2,Q3,,Q3,D06,G3,Q4,,Q4,D07,Q4,,Q4,D08,29810,760,760,700,700,0,0,60,0,29050,26000,7000,19000,0,3050,100,2950,2950,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,29810,3916,0,3500,0,416,0,416,3876,1273,40,40,0,0,0,0,1233,120,160,0,490,252,84,127,100,27,2761,,,,,,,,,,,,,,,,,,,,,1,80,50,100,5,0,,,1,3
2014,871201331,P,976.773440226962,,1927.36691769212,G2,1,5,G2,G2,G2,G2,G2,6,1,G4,2,O,3,50,G4,1,G1,2,1,G1,G1,G3,G3,G1,Q5,,Q5,D10,G6,Q4,,Q4,D07,Q4,,Q4,D07,30680,7930,7930,7930,4130,3800,0,0,0,22750,21000,20000,1000,0,1750,1500,250,250,0,4400,4400,3000,3000,0,0,0,0,0,0,,,,,,0,0,0,0,0,3000,0,0,0,3000,0,1400,0,0,0,0,0,1400,0,,,,,,0,0,0,0,0,,,0,0,0,0,170,0,170,26280,11184,11000,0,100,84,0,84,9577,4757,1607,357,780,0,300,170,3150,550,360,600,100,980,240,320,120,200,4519,,,,,,,,,,,,,,,,,,,,,1,60,150,250,3,0,,,3,3
2014,871201341,P,1044.86523729206,,2061.7254352919,G2,1,3,G2,G2,G2,G2,G2,4,1,G3,2,H,8,51,G4,1,G1,2,1,G1,G1,G2,G1,G1,Q3,,Q3,D06,G3,Q4,,Q4,D07,Q4,,Q4,D07,26330,5230,5230,5230,300,4930,0,0,0,21100,19600,12000,7600,0,1500,0,1500,1000,500,220,220,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,100,120,0,0,1230,1150,80,26110,4200,3000,1200,0,0,0,0,3755,1629,445,110,235,0,20,80,1184,200,134,360,30,20,240,200,50,150,2231,,,,,,,,,,,,,,,,,,,,,1,60,150,250,3,0,,,2,2
2014,871201361,F,1832.79541527306,3714.01927919913,,G2,1,1,G2,G2,G2,G2,G2,6,1,G4,1,N,7,34,G2,1,G1,1,5,G4,G4,G2,G2,G2,Q3,Q3,,D05,G3,Q1,Q1,,D02,Q2,Q2,,D03,3860,3860,3860,3860,2300,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3860,3750,3700,0,50,0,0,0,3304,446,446,110,276,0,60,0,0,0,0,0,0,0,0,0,0,0,3364,1,1,1,2,3,1,2,2,,2,,,,,,,,,,,,,,,,,,,,
2014,871201371,F,1022.40259074497,2071.82030808737,,G2,1,2,G2,G2,G2,G2,G2,2,3,G1,2,A,6,58,G4,2,G2,3,1,G1,G1,G4,G1,G2,Q2,Q2,,D03,G2,Q2,Q2,,D04,Q3,Q3,,D05,13196,7446,7446,7446,102,7344,0,0,0,5750,5500,4500,1000,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13196,2000,2000,0,0,0,0,0,1533,467,467,55,112,300,0,0,0,0,0,0,0,0,0,0,0,0,1324,1,2,3,2,4,1,2,5,,2,,,,,,,,,,,,,,,,,,,,
2014,872200301,P,1065.53576957633,,2185.00933322144,G2,2,3,G2,G2,G2,G2,G2,2,3,G1,2,,,65,G5,7,G4,2,1,G1,G1,G3,G1,G1,Q5,,Q5,D09,G5,Q4,,Q4,D08,Q5,,Q5,D09,42100,8738,8738,8738,6030,2708,0,0,0,33362,31000,30000,1000,0,2362,2200,162,162,0,700,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,700,0,0,0,41400,7130,6300,0,480,350,0,350,6008,2696,1122,534,468,0,120,0,1574,360,146,0,150,420,168,330,30,300,3586,,,,,,,,,,,,,,,,,,,,,2,,,,,60,3,8,2,2
2014,872200311,P,1305.62390501224,,2677.33896123338,G2,1,3,G2,G2,G2,G2,G2,3,1,G2,2,N,9,55,G4,2,G2,2,3,G3,G3,G1,G2,G1,Q2,,Q2,D04,G2,Q2,,Q2,D03,Q1,,Q1,D02,6574,2189,189,189,0,189,0,0,2000,4385,4125,0,4125,0,260,230,30,30,0,5000,5000,5000,0,0,5000,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,5000,0,5000,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,1574,2400,1800,0,0,0,600,600,2326,2942,74,14,0,0,60,0,2868,250,480,800,180,760,168,230,30,200,1386,,,,,,,,,,,,,,,,,,,,,1,65,100,200,4,0,,,1,3
2014,872200321,P,1332.76611700207,,2732.99755081566,G2,1,3,G2,G2,G2,G2,G2,5,1,G4,2,C,7,42,G3,4,G3,2,1,G1,G1,G1,G2,G1,Q1,,Q1,D02,G2,Q3,,Q3,D06,Q3,,Q3,D05,19744,5294,5294,4294,2730,1564,0,1000,0,14450,11000,11000,0,0,3450,1800,1650,1650,0,7500,7500,7000,5000,0,0,0,2000,0,0,,,,,,0,0,0,0,0,5000,0,0,2000,5000,2000,500,0,0,0,0,0,500,0,,,,,,0,0,0,0,0,,,0,0,0,0,380,0,380,12244,1240,0,1000,0,240,0,240,332,2808,908,176,252,100,0,380,1900,420,380,0,500,200,40,360,120,240,513,,,,,,,,,,,,,,,,,,,,,1,70,150,150,4,0,,,3,3
2014,872200331,P,1111.49475407964,,2279.25389275731,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,3,C,3,46,G3,1,G1,2,5,G4,G4,G2,G1,G1,Q4,,Q4,D07,G4,Q1,,Q1,D02,Q1,,Q1,D02,2370,2090,2090,1090,130,960,0,1000,0,280,0,0,0,0,280,280,0,0,0,1000,1000,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,1000,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,1120,1000,120,1370,5100,5100,0,0,0,0,0,4126,4770,974,151,312,0,391,120,3796,420,120,1200,36,840,360,820,325,495,2334,,,,,,,,,,,,,,,,,,,,,1,65,150,200,5,0,,,2,3
2014,872200341,P,997.730044289375,,1968.71837043848,G2,2,1,G1,G2,G2,G2,G1,2,1,G1,1,G,5,72,G5,4,G3,3,1,G1,G1,G2,G1,G2,Q1,,Q1,D01,G1,Q2,,Q2,D03,Q2,,Q2,D03,5200,200,200,0,0,0,0,200,0,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,80,75,5,5200,608,0,400,0,108,100,208,593,404,15,8,0,0,2,5,389,120,25,0,200,12,12,20,0,20,608,,,,,,,,,,,,,,,,,,,,,1,77,50,80,5,0,,,1,1
2014,872200351,P,938.495974299786,,1851.83789441649,G2,1,2,G1,G2,G2,G2,G2,3,1,G2,2,,,73,G5,7,G4,2,1,G1,G1,G3,G1,G2,Q1,,Q1,D01,G1,Q3,,Q3,D05,Q3,,Q3,D06,16671,20,20,20,20,0,0,0,0,16651,16600,7000,9600,0,51,0,51,51,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,16671,695,0,0,0,335,360,695,686,244,9,9,0,0,0,0,235,120,60,0,0,5,20,30,30,0,491,,,,,,,,,,,,,,,,,,,,,2,,,,,60,4,2,1,1
2014,872200361,F,1497.56372488403,3034.69799158347,,G2,1,3,G2,G2,G2,G2,G2,4,1,G3,2,O,9,45,G3,1,G1,2,1,G1,G1,G2,G2,G1,Q3,Q3,,D06,G3,Q2,Q2,,D04,Q1,Q1,,D02,11168,2668,2668,2668,700,1968,0,0,0,8500,6500,6500,0,0,2000,2000,0,0,0,7600,7600,2800,2800,0,0,0,0,0,0,2800,0,0,0,0,2800,0,0,0,0,2800,0,0,0,2800,0,4800,4800,0,0,0,0,0,0,4800,0,0,0,0,0,0,4800,0,0,4800,0,0,0,0,0,511,0,511,3568,4400,4400,0,0,0,0,0,3268,1132,1132,217,324,0,80,511,0,0,0,0,0,0,0,0,0,0,2255,3,6,1,1,1,1,5,4,,1,,4,1,2,,2,,1,1,2,,,,,,,,,,
2014,872200381,P,1308.97253783408,,2684.20587937466,G2,1,4,G2,G2,G2,G2,G2,5,1,G4,2,F,7,36,G2,2,G2,2,2,G2,G2,G2,G1,G1,Q2,,Q2,D03,G2,Q2,,Q2,D03,Q1,,Q1,D02,6295,6295,4295,4295,64,4231,0,0,2000,0,0,0,0,0,0,0,0,0,0,3600,3600,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,950,2650,,,,,,0,0,0,0,0,,,0,0,0,0,416,350,66,2695,2200,2200,0,0,0,0,0,1974,1627,226,31,114,0,15,66,1401,500,180,180,20,100,336,85,35,50,1028,,,,,,,,,,,,,,,,,,,,,1,70,150,300,4,0,,,3,1
2014,873200301,P,938.495974299786,,1851.83789441649,G2,1,2,G1,G2,G2,G2,G2,4,1,G3,2,I,4,66,G5,4,G3,4,1,G1,G1,G2,G1,G2,Q3,,Q3,D05,G3,Q2,,Q2,D03,Q2,,Q2,D03,5540,300,300,300,300,0,0,0,0,5240,5200,5200,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,5540,3160,0,2400,0,400,360,760,3123,1476,37,5,32,0,0,0,1439,600,60,0,17,540,72,150,20,130,2212,,,,,,,,,,,,,,,,,,,,,1,80,190,150,2,0,,,3,2
2014,873200311,P,423.235261191356,,835.126757486956,G2,1,2,G2,G2,G2,G2,G2,4,1,G3,2,A,6,66,G5,3,G3,2,1,G1,G1,G2,G1,G1,Q3,,Q3,D06,G3,Q5,,Q5,D10,Q5,,Q5,D10,85428,4990,4990,4990,4510,480,0,0,0,80438,54000,8000,46000,0,26438,600,25838,25838,0,11300,11300,11000,0,0,0,0,11000,0,0,,,,,,0,0,0,0,0,0,11000,0,0,11000,0,300,0,0,0,0,0,300,0,,,,,,0,0,0,0,0,,,0,0,0,0,447,0,447,74128,4252,0,3000,700,552,0,552,3273,4065,979,300,212,0,20,447,3086,600,784,0,230,1000,72,400,100,300,2850,,,,,,,,,,,,,,,,,,,,,1,75,250,300,3,0,,,2,2
2014,873200321,P,1194.4295687643,,2449.32175114547,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,2,O,9,52,G4,1,G1,2,1,G1,G1,G2,G1,G1,Q5,,Q5,D09,G5,Q4,,Q4,D07,Q4,,Q4,D08,31356,3996,3996,3996,300,2976,720,0,0,27360,26000,6000,20000,0,1360,1300,60,60,0,1000,1000,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,1000,,,,,,0,0,0,0,0,,,0,0,0,0,35,0,35,30356,7820,7820,0,0,0,0,0,5987,5177,1833,266,572,600,360,35,3344,1080,244,630,100,600,288,402,202,200,3524,,,,,,,,,,,,,,,,,,,,,1,60,100,200,3,0,,,3,3
2014,873200331,P,969.274477803683,,1987.61410778775,G2,1,2,G1,G2,G2,G2,G2,6,3,G3,2,,,76,G5,7,G4,2,1,G1,G1,G3,G2,G1,Q3,,Q3,D05,G3,Q5,,Q5,D10,Q5,,Q5,D10,205205,2305,2305,2305,1650,155,500,0,0,202900,201000,18000,183000,0,1900,1900,0,0,0,45000,40000,40000,0,0,0,0,0,40000,0,,,,,,0,0,0,0,0,40000,0,0,0,40000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,5000,2400,0,2400,160205,3216,0,0,3000,216,0,216,-738,5888,3954,450,384,0,720,2400,1934,1100,360,0,30,240,34,170,50,120,1896,,,,,,,,,,,,,,,,,,,,,2,,,,,51,2,3,2,2
2014,873200341,P,1437.4038126067,,2947.56958797691,G2,1,2,G2,G2,G2,G2,G2,5,1,G4,2,C,3,38,G2,1,G1,2,5,G4,G4,G2,G2,G1,Q2,,Q2,D03,G2,Q1,,Q1,D02,Q1,,Q1,D02,4814,714,714,714,170,544,0,0,0,4100,4000,0,4000,0,100,100,0,0,0,1650,1500,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1500,0,1500,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,150,42,0,42,3164,2000,2000,0,0,0,0,0,1410,2098,590,40,340,0,168,42,1508,600,228,0,100,180,180,220,100,120,1174,,,,,,,,,,,,,,,,,,,,,1,80,150,250,4,0,,,1,3
2014,873200351,P,1184.44079920517,,2337.13565379809,G2,1,3,G2,G2,G2,G2,G1,4,1,G3,2,A,6,41,G3,4,G3,1,1,G1,G1,G2,G1,G1,Q4,,Q4,D07,G3,Q4,,Q4,D08,Q4,,Q4,D08,38862,2212,2212,2212,2100,112,0,0,0,36650,27000,1000,26000,0,9650,1400,8250,8250,0,4000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,4000,0,0,0,34862,4828,0,4500,0,328,0,328,4683,1659,145,27,118,0,0,0,1514,350,250,0,200,410,74,230,60,170,2709,,,,,,,,,,,,,,,,,,,,,1,80,150,200,3,0,,,2,3
2014,873200361,F,421.887116656343,823.026670610372,,G2,1,3,G2,G2,G2,G2,G2,7,1,G4,2,P,2,58,G4,1,G1,2,1,G1,G1,G4,G2,G1,Q5,Q5,,D10,G6,Q4,Q4,,D07,Q4,Q4,,D07,28671,7296,7296,6796,4002,2794,0,500,0,21375,20000,20000,0,0,1375,1150,225,225,0,2423,2423,1500,0,0,0,0,0,0,1500,900,0,0,600,0,0,0,0,0,1500,0,0,1500,0,0,1500,923,0,0,0,0,0,923,0,923,0,0,0,0,0,0,0,0,923,0,923,0,0,0,0,1140,1000,140,26248,10760,10760,0,0,0,0,0,6653,4107,4107,411,1256,1850,450,140,0,0,0,0,0,0,0,0,0,0,5295,3,4,1,2,2,1,5,5,,3,3,1,1,2,,2,,2,,1,,,,,,,,,,
2014,873200371,P,1206.84949067398,,2474.79025306414,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,2,Q,8,57,G4,1,G1,2,1,G1,G1,G2,G2,G2,Q5,,Q5,D10,G6,Q5,,Q5,D09,Q5,,Q5,D09,50619,18069,18069,15569,5480,10089,0,2500,0,32550,26400,15000,11400,0,6150,3450,2700,1700,1000,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,50619,11150,7500,3650,0,0,0,0,9670,6330,1480,386,898,0,196,0,4850,2400,400,700,150,300,400,500,300,200,4981,,,,,,,,,,,,,,,,,,,,,1,60,200,270,3,0,,,2,2
