"조사연도","MD제공용_가구고유번호","가중값","수도권여부","가구주_성별코드","가구원수","노인가구여부","조손가구여부","한부모가구여부","다문화가구여부(2012년~)","장애인가구여부(2012년~)","가구주_교육정도_학력코드","가구주_교육정도_수학구분코드","가구주_교육정도_통합코드","가구주_동거여부","가구주_산업대분류코드","가구주_직업대분류코드","가구주_만연령","가구주연령_10세단위코드","가구주_종사상지위코드","가구주_종사상지위(보도용)","가구주_혼인상태코드","입주형태코드","입주형태통합코드","전용면적규모코드","주택종류통합코드","부채보유여부","소득5분위코드(보완)","소득10분위코드(보완)(2017년~)","소득계층구간코드(보도용)(보완)","자산총액5분위코드","자산총액10분위코드","순자산5분위코드","순자산10분위코드","자산","자산_금융자산","자산_금융자산_저축금액","자산_금융자산_저축_적립예치식저축금액","자산_금융자산_저축_적립예치식저축_수시적립예치식저축금액","자산_금융자산_저축_적립예치식저축_저축성보장성보험금액","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_저축_기타저축금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","자산_실물자산_부동산_계약금중도금납입금액","자산_실물자산_기타실물자산","자산_실물자산_기타실물자산_자동차금액","자산_실물자산_기타실물자산_기타금액","자산_실물자산_기타실물자산_기타_자동차이외기타실물자산","자산_실물자산_기타실물자산_기타_권리금","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_담보대출_대출용도_전월세보증금마련금액","부채_금융부채_담보대출_대출용도_부채상환금액","부채_금융부채_담보대출_대출용도_사업자금마련금액","부채_금융부채_담보대출_대출용도_생활비마련금액","부채_금융부채_담보대출_대출용도_기타용도금액","부채_금융부채_담보대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_담보대출_대출기관_저축은행금액","부채_금융부채_담보대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_담보대출_대출기관_보험회사금액","부채_금융부채_담보대출_대출기관_기타기관금액","부채_금융부채_담보대출_상환방법_만기일시금액","부채_금융부채_담보대출_상환방법_원금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_담보대출_상환방법_기타상환방법금액","부채_금융부채_담보대출_담보형태_거주주택금액","부채_금융부채_담보대출_담보형태_거주주택이외부동산금액","부채_금융부채_담보대출_담보형태_예적금보험펀드채권금액","부채_금융부채_담보대출_담보형태_기타금액","부채_금융부채_담보대출_부동산담보대출금액","부채_금융부채_담보대출_부동산이외담보대출금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출용도_거주주택구입금액","부채_금융부채_신용대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출_대출용도_전월세보증금마련금액","부채_금융부채_신용대출_대출용도_부채상환금액","부채_금융부채_신용대출_대출용도_사업자금마련금액","부채_금융부채_신용대출_대출용도_생활비마련금액","부채_금융부채_신용대출_대출용도_기타용도금액","부채_금융부채_신용대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_신용대출_대출기관_저축은행금액","부채_금융부채_신용대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_신용대출_대출기관_보험회사금액","부채_금융부채_신용대출_대출기관_기타기관금액","부채_금융부채_신용대출_상환방법_만기일시금액","부채_금융부채_신용대출_상환방법_원금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_신용대출_상환방법_기타상환방법금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","부채_금융부채_외상할부미상환금액","부채_금융부채_계탄후불입금액","부채_금융부채_개인직장빌린금액(2017년~)","부채_임대보증금","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(보완)","경상소득_근로소득(보완)","경상소득_사업소득(보완)","경상소득_재산소득(보완)","경상소득_공적이전소득(보완)","경상소득_사적이전소득(조사)","이전소득(보완)[공적이전소득(보완)+사적이전소득(조사)]","처분가능소득(보완)[경상소득(보완)-비소비지출(보완)]","지출_소비지출비","지출_소비지출_식료품(외식비포함)","지출_소비지출_주거비","지출_소비지출_교육비(보육료포함)","지출_소비지출_의료비","지출_소비지출_교통비","지출_소비지출_통신비","지출_소비지출_기타소비지출비","지출(보완)[비소비지출(보완)+소비지출(조사)](2012~2018년: 복지, 2019년~:공통)","지출_비소비지출(보완)","지출_비소비지출_세금(보완)","지출_비소비지출_공적연금사회보험료(보완)","지출_비소비지출_가구간이전지출(조사)","지출_비소비지출_비영리단체이전지출(조사)","지출_비소비지출_연간지급이자(조사)","여유자금운용계획코드","금융자산투자운용방법코드","금융자산투자고려사항코드","거주지주택가격전망코드","여유자금부동산투자여부","부동산투자주목적코드","투자선호부동산코드","부동산투자기피사유코드","1년후금융부채규모전망코드","부채증가원인코드","1년전대비부채증감코드","부채상환방법코드","원리금연체여부","원리금연체사유코드","30일이상원리금연체여부","원리금상환_생계부담정도코드","원리금상환_생계부담_소득대비상환액비중","원리금상환_가계지출감소여부","원리금상환_가계지출감소항목코드","부채상환가능시기코드","가구주_은퇴여부","가구주_미은퇴_은퇴연령","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_미은퇴_노후준비상황코드","가구주_은퇴_은퇴연령","가구주_은퇴_적정생활비충당여부","가구주은퇴_생활비재원마련코드(2014년~)"
2020,961800381,731.45580114919,G2,1,2,G2,G2,G2,G2,G2,4,1,G3,2,C,8,60,G5,1,G1,2,1,G1,G2,G1,G2,Q5,D09,G5,Q5,D09,Q5,D09,70526,11300,11300,11300,940,9000,1360,0,0,59226,56000,3000,53000,0,3226,2000,1226,1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70526,9674,8238,880,315,121,120,241,7598,1823,420,225,0,110,480,168,420,3899,2076,572,718,556,230,0,1,3,4,3,1,8,4,,2,,,,,,,,,,,,1,75,200,300,2,,,
2020,961800391,333.516946649326,G2,1,1,G1,G2,G2,G2,G2,3,1,G2,1,F,9,66,G5,2,G2,4,1,G1,G3,G1,G2,Q2,D03,G2,Q2,D04,Q3,D05,16906,2386,2386,2386,2386,0,0,0,0,14520,14320,14000,320,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16906,2122,1131,0,2,774,215,989,2009,1225,360,135,0,150,180,60,340,1338,113,19,0,70,24,0,1,3,4,2,2,,,3,2,,,,,,,,,,,,1,70,200,300,3,,,
2020,961900201,626.395332041174,G2,2,1,G1,G2,G2,G2,G1,1,,G1,1,,,68,G5,7,G4,3,3,G3,G1,G2,G2,Q1,D02,G2,Q1,D01,Q1,D02,1270,1270,70,70,70,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270,1504,0,0,1,803,700,1503,1503,1100,110,90,0,800,40,20,40,1101,1,1,0,0,0,0,1,1,2,2,1,1,2,,2,,,,,,,,,,,,2,,,,,65,4,2
2020,961900231,527.153927778344,G2,2,2,G2,G2,G2,G2,G2,1,,G1,2,G,5,81,G5,4,G3,3,1,G1,G3,G1,G2,Q1,D02,G2,Q2,D04,Q3,D05,14150,50,50,50,50,0,0,0,0,14100,14000,14000,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14150,1258,0,500,263,495,0,495,1101,592,120,68,0,80,68,96,160,749,157,66,91,0,0,0,1,1,1,2,1,2,2,,2,,,,,,,,,,,,1,85,200,250,4,,,
2020,961900271,908.808291018109,G2,1,4,G2,G2,G2,G2,G1,6,4,G3,2,N,5,39,G2,3,G3,2,1,G1,G2,G2,G1,Q3,D06,G3,Q4,D07,Q4,D07,40400,5400,5400,3400,100,3300,0,2000,0,35000,33000,25000,8000,0,2000,2000,0,0,0,5000,5000,5000,5000,0,0,0,0,0,0,5000,0,0,0,0,5000,0,0,0,0,5000,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,192,35400,4926,0,4917,9,0,0,0,4098,2930,840,270,600,40,450,330,400,3758,828,76,360,150,50,192,3,1,2,2,2,,,2,3,9,2,,2,,,2,,2,,1,1,67,250,300,4,,,
2020,961900281,898.349803986214,G2,1,2,G2,G2,G2,G2,G2,5,1,G4,2,C,8,56,G4,1,G1,2,1,G1,G2,G2,G1,Q5,D10,G6,Q5,D09,Q4,D07,64695,12995,12995,9995,6795,3200,0,3000,0,51700,47250,46000,1250,0,4450,950,3500,500,3000,29000,29000,22000,22000,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,22000,0,22000,0,0,0,22000,0,7000,0,0,7000,0,0,0,0,7000,0,0,0,0,0,0,7000,0,0,7000,0,0,0,0,0,0,17895,17000,895,35695,13656,10648,3000,8,0,0,0,9160,2974,540,246,0,20,456,180,1532,7470,4496,1301,750,1400,150,895,2,1,1,3,1,2,2,,1,,3,,2,,,1,30,,,1,1,65,350,400,4,,,
2020,961900311,666.714635633068,G2,2,1,G1,G2,G2,G2,G2,2,1,G1,1,O,9,81,G5,1,G1,3,5,G4,G1,G2,G1,Q1,D01,G1,Q1,D01,Q1,D01,60,60,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,0,-40,828,189,0,1,588,50,638,784,410,120,60,0,100,45,18,67,454,44,1,13,20,10,0,3,3,2,4,2,,,3,1,,1,1,2,,,3,,1,3,2,1,85,100,100,4,,,
2020,961900321,796.63428549469,G2,1,2,G2,G2,G2,G2,G2,4,3,G2,2,A,6,63,G5,4,G3,2,1,G1,G2,G1,G1,Q4,D08,G5,Q5,D10,Q5,D10,111956,5348,5348,5348,1794,2304,1250,0,0,106608,59600,2100,57500,0,47008,3110,43898,43898,0,3200,3200,1600,0,0,0,0,1600,0,0,0,0,1600,0,0,0,0,0,1600,0,0,1600,0,0,1600,0,1600,0,0,0,0,1600,0,0,0,1600,0,0,0,0,0,0,0,1600,0,1600,0,0,0,0,0,1902,1800,102,108756,8254,120,7000,116,818,200,1018,7374,2849,950,284,0,96,360,204,955,3729,880,97,188,331,162,102,4,3,4,3,2,,,3,1,,1,1,2,,,1,10,,,2,1,70,150,200,4,,,
2020,961900331,607.433523878906,G2,2,1,G1,G2,G2,G2,G2,2,4,G1,1,A,6,73,G5,4,G3,3,1,G1,G2,G1,G2,Q1,D02,G2,Q3,D05,Q3,D06,21184,4284,4284,4284,3895,89,300,0,0,16900,16900,4900,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21184,1527,230,123,249,685,240,925,1303,846,313,86,0,43,67,42,295,1070,224,9,0,200,15,0,1,3,2,2,2,,,4,2,,,,,,,,,,,,1,80,50,100,3,,,
2020,961900341,946.227592915584,G2,1,4,G2,G2,G2,G2,G1,6,1,G4,2,F,7,51,G4,4,G3,2,1,G1,G2,G2,G1,Q4,D08,G5,Q4,D07,Q4,D07,42699,8173,8173,8173,2170,6000,3,0,0,34526,29000,18000,11000,0,5526,4800,726,726,0,13880,13880,6000,6000,0,0,0,0,0,0,6000,0,0,0,0,0,0,6000,0,0,6000,0,0,0,6000,0,7000,0,0,0,0,7000,0,0,2000,0,5000,0,0,0,0,0,0,7000,5000,2000,0,880,0,0,0,2070,1880,190,28819,7713,0,7500,93,120,0,120,6206,3578,800,216,174,500,240,120,1528,5085,1507,572,475,150,120,190,2,1,2,3,1,4,5,,1,,1,1,1,1,1,2,,1,3,2,1,70,300,500,3,,,
2020,961900361,624.418022266443,G2,2,1,G1,G2,G2,G2,G2,2,1,G1,1,,,66,G5,7,G4,3,1,G1,G3,G1,G2,Q1,D01,G2,Q3,D05,Q3,D05,19025,1980,1980,1980,1400,180,400,0,0,17045,17000,12000,5000,0,45,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19025,1141,0,170,153,818,0,818,664,1324,180,138,0,250,70,36,650,1801,477,17,0,436,24,0,1,1,2,4,2,,,2,2,,,,,,,,,,,,1,75,200,250,4,,,
2020,961900371,814.749477563935,G2,1,3,G1,G2,G2,G2,G2,3,1,G2,2,A,6,70,G5,4,G3,2,1,G1,G2,G1,G1,Q3,D06,G4,Q2,D03,Q2,D03,8871,1871,1871,1871,450,1121,300,0,0,7000,6250,1500,4750,0,750,250,500,500,0,900,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,900,0,0,0,0,900,0,0,0,0,0,0,900,0,900,0,0,0,0,0,20,0,20,7971,5015,0,3500,178,1197,140,1337,4610,1744,294,110,0,900,250,60,130,2149,405,19,31,320,15,20,1,1,3,4,2,,,1,2,,2,,2,,,1,6,,,2,1,80,150,200,3,,,
2020,962000302,602.571159649372,G2,1,1,G2,G2,G2,G2,G2,4,1,G3,1,,,51,G4,7,G4,1,1,G1,G2,G1,G1,Q1,D01,G1,Q3,D05,Q2,D04,23420,3520,3520,3520,400,3120,0,0,0,19900,18000,15000,3000,0,1900,1900,0,0,0,10500,10500,7500,7500,0,0,0,0,0,0,0,0,7500,0,0,0,0,7500,0,0,7500,0,0,0,7500,0,3000,0,0,0,0,0,0,3000,0,0,3000,0,0,0,0,3000,0,0,3000,0,0,0,0,0,0,291,0,291,12920,677,638,0,9,30,0,30,229,567,180,70,0,50,120,61,86,1015,448,59,98,0,0,291,3,1,2,2,2,,,4,1,,2,,2,,,3,,1,1,1,1,60,100,150,4,,,
2020,962000312,947.87341287254,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,2,K,3,37,G2,1,G1,2,1,G1,G3,G2,G2,Q4,D08,G5,Q4,D07,Q4,D08,38540,14040,14040,14040,2080,11960,0,0,0,24500,23500,18500,5000,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38540,7237,6990,0,247,0,0,0,5806,3757,317,360,1000,300,480,280,1020,5188,1431,200,691,340,200,0,2,3,4,3,1,4,4,,2,,,,,,,,,,,,1,65,300,500,3,,,
2020,962000322,834.627092857586,G2,1,3,G2,G2,G2,G2,G2,5,1,G4,2,C,8,24,G1,1,G1,2,1,G1,G2,G2,G1,Q2,D03,G2,Q2,D03,Q2,D03,10406,3456,3456,3456,480,2976,0,0,0,6950,6700,6700,0,0,250,250,0,0,0,4504,4504,4500,4500,0,0,0,0,0,0,4500,0,0,0,0,0,0,4500,0,0,4500,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1558,1548,10,5902,2457,2175,0,2,80,200,280,2133,1698,300,270,0,100,180,220,628,2022,324,48,166,100,0,10,3,3,2,2,1,2,2,,3,9,1,1,2,,,2,,1,2,1,1,70,250,350,4,,,
2020,962000332,718.415015790634,G2,1,3,G2,G2,G2,G2,G2,6,1,G4,2,A,6,63,G5,4,G3,2,1,G1,G2,G1,G2,Q3,D06,G3,Q2,D03,Q2,D04,11150,6700,6700,6700,2180,4250,270,0,0,4450,3500,2500,1000,0,950,850,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11150,4691,1652,500,24,2495,20,2515,4475,1358,360,48,0,240,240,170,300,1574,216,58,158,0,0,0,5,4,3,2,1,5,4,,2,,,,,,,,,,,,1,70,200,350,3,,,
2020,962000352,616.40248281987,G2,1,2,G1,G2,G2,G2,G1,3,1,G2,2,A,6,67,G5,4,G3,2,1,G1,G3,G1,G2,Q3,D05,G3,Q4,D07,Q4,D08,45562,2612,2612,2612,1220,1392,0,0,0,42950,41250,15000,26250,0,1700,1500,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45562,4479,0,3200,22,1257,0,1257,4403,3149,1920,239,0,72,600,108,210,3225,76,76,0,0,0,0,4,2,1,2,1,5,5,,2,,,,,,,,,,,,1,75,300,300,3,,,
2020,962000362,815.893108076403,G2,1,4,G2,G2,G2,G2,G2,5,1,G4,2,N,9,39,G2,2,G2,2,1,G1,G2,G1,G2,Q2,D03,G2,Q1,D02,Q2,D03,5182,4282,4282,4282,500,3782,0,0,0,900,500,500,0,0,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182,2418,2100,0,14,304,0,304,2201,2144,800,160,264,100,300,200,320,2361,217,48,129,40,0,0,2,2,2,1,2,,,4,3,2,,,,,,,,,,,1,60,100,200,4,,,
2020,962600301,785.590472899689,G2,1,2,G2,G2,G2,G2,G2,2,1,G1,2,A,6,65,G5,4,G3,2,1,G1,G2,G1,G1,Q2,D04,G3,Q5,D09,Q5,D09,65121,4391,4391,4391,1873,2178,340,0,0,60730,59500,4500,55000,0,1230,400,830,830,0,4504,4504,4504,0,4504,0,0,0,0,0,1504,0,3000,0,0,3000,0,0,1504,0,0,4504,0,0,4504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,272,163,60617,3184,831,1200,653,460,40,500,2833,1733,720,184,0,140,340,84,265,2084,351,25,63,100,0,163,3,3,3,3,1,2,3,,1,,3,,2,,,2,,1,1,2,1,75,200,250,4,,,
2020,962600321,978.003953034818,G2,1,6,G2,G2,G2,G1,G1,4,1,G3,2,A,6,53,G4,2,G2,2,5,G4,G2,G1,G2,Q2,D04,G3,Q1,D01,Q1,D02,1196,1083,1083,1083,35,1048,0,0,0,113,0,0,0,0,113,0,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196,3378,1013,0,13,2332,20,2352,3338,1444,780,0,147,25,120,180,192,1484,40,0,0,40,0,0,1,3,2,2,1,6,1,,2,,,,,,,,,,,,1,75,250,300,4,,,
2020,962600341,780.530558237387,G2,1,2,G2,G2,G2,G2,G1,2,1,G1,2,A,6,65,G5,4,G3,2,1,G1,G2,G1,G1,Q2,D03,G2,Q2,D03,Q2,D03,9306,1506,1506,1506,60,1296,150,0,0,7800,7250,6000,1250,0,550,50,500,500,0,2300,2300,1800,1800,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,1800,0,1800,0,0,0,1800,0,500,0,0,0,0,0,500,0,0,0,500,0,0,0,0,0,0,500,0,500,0,0,0,0,0,813,700,113,7006,2256,1080,600,9,497,70,567,2009,1095,200,100,0,230,300,130,135,1342,247,36,98,0,0,113,3,2,4,2,2,,,3,1,,1,1,2,,,2,,1,2,1,1,69,90,100,4,,,
2020,962600351,763.668929009862,G2,2,1,G1,G2,G2,G2,G2,2,1,G1,1,,,67,G5,7,G4,3,1,G1,G3,G1,G2,Q1,D02,G2,Q2,D03,Q2,D03,8465,1465,1465,1465,685,780,0,0,0,7000,7000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,1549,0,0,22,669,858,1527,1461,1002,180,166,0,300,180,46,130,1090,88,38,0,50,0,0,1,1,3,3,2,,,5,2,,,,,,,,,,,,2,,,,,65,3,2
2020,962700301,826.431973897017,G2,1,3,G2,G2,G2,G2,G2,4,1,G3,2,A,6,61,G5,4,G3,2,1,G1,G3,G1,G1,Q3,D05,G3,Q3,D05,Q1,D01,21198,1148,1148,1148,25,1003,120,0,0,20050,11000,3000,8000,0,9050,3000,6050,1050,5000,24700,24700,6500,0,0,0,0,6500,0,0,0,0,6500,0,0,6500,0,0,0,0,0,6500,0,0,6500,0,8000,0,0,0,0,8000,0,0,0,0,8000,0,0,0,0,8000,0,0,8000,0,1000,200,0,9000,0,1870,1300,570,-3502,3760,0,3000,25,735,0,735,3063,2550,1000,300,0,150,310,100,690,3247,697,16,21,0,90,570,3,3,4,4,2,,,3,2,,3,,1,1,2,3,,1,2,1,1,69,100,150,3,,,
2020,962700311,805.686533766274,G2,1,3,G2,G2,G2,G2,G2,3,1,G2,2,C,7,71,G5,3,G3,2,1,G1,G4,G1,G2,Q5,D09,G6,Q5,D09,Q5,D09,73280,19880,19880,19880,15450,4430,0,0,0,53400,41900,20000,21900,0,11500,11500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73280,11064,2100,6000,2339,625,0,625,6881,3457,940,162,0,50,619,151,1535,7640,4183,2888,943,300,52,0,1,3,4,2,2,,,3,2,,,,,,,,,,,,1,75,250,300,2,,,
2020,962700321,675.248800739351,G2,1,2,G2,G2,G2,G2,G2,2,1,G1,2,,,63,G5,7,G4,2,3,G3,G2,G1,G1,Q2,D03,G2,Q1,D01,Q1,D01,1950,1950,1850,1850,50,1800,0,0,100,0,0,0,0,0,0,0,0,0,0,2132,2132,2000,0,0,0,0,0,2000,0,0,0,0,2000,0,2000,0,0,0,0,0,0,2000,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,274,118,156,-182,2405,0,0,5,0,2400,2400,2177,1958,840,540,0,0,300,130,148,2186,228,1,71,0,0,156,2,1,2,2,1,1,1,,2,,2,,2,,,2,,2,,3,1,80,200,300,5,,,
2020,962700341,592.618616455571,G2,2,1,G1,G2,G2,G2,G2,2,4,G1,1,A,4,65,G5,1,G1,3,5,G4,G4,G1,G2,Q1,D02,G2,Q1,D01,Q1,D01,826,626,626,626,110,516,0,0,0,200,0,0,0,0,200,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,1802,1800,0,2,0,0,0,1791,730,240,76,0,240,100,24,50,741,11,3,8,0,0,0,5,3,4,2,2,,,5,2,,,,,,,,,,,,1,70,100,150,4,,,
2020,962700351,656.391351474199,G2,1,2,G1,G2,G2,G2,G2,4,1,G3,2,,,80,G5,7,G4,2,1,G1,G3,G1,G2,Q1,D02,G2,Q2,D03,Q2,D04,10725,275,275,275,150,0,125,0,0,10450,10300,8000,2300,0,150,0,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10725,1814,216,0,6,1342,250,1592,1716,1116,180,240,0,120,180,96,300,1214,98,8,0,0,90,0,1,3,2,3,2,,,4,2,,,,,,,,,,,,2,,,,,58,4,2
2020,962700361,618.727875957418,G2,1,1,G2,G2,G2,G2,G2,4,1,G3,1,A,6,55,G4,4,G3,4,1,G1,G2,G1,G2,Q3,D05,G3,Q2,D04,Q3,D05,15543,5843,5843,5843,3323,1020,1500,0,0,9700,5000,3000,2000,0,4700,1000,3700,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15543,4636,1500,3000,36,100,0,100,4389,960,120,50,0,10,100,120,560,1207,247,34,113,50,50,0,2,5,1,2,1,5,5,,2,,,,,,,,,,,,1,70,200,250,3,,,
2020,962700371,374.036259891607,G2,1,3,G2,G2,G2,G2,G2,5,1,G4,2,C,8,32,G2,1,G1,2,2,G2,G1,G2,G1,Q3,D06,G4,Q2,D03,Q2,D04,11770,9618,5018,5018,290,4728,0,0,4600,2152,0,0,0,0,2152,1700,452,452,0,1340,1340,1300,0,0,1300,0,0,0,0,0,1300,0,0,0,0,0,0,1300,0,0,0,0,1300,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,434,356,78,10430,5139,4793,0,1,345,0,345,4398,2448,600,240,0,120,300,360,828,3189,741,166,377,100,20,78,2,2,2,2,1,1,2,,1,,1,1,2,,,2,,1,1,1,1,70,200,250,5,,,
2020,962800301,673.287072163153,G2,1,2,G2,G2,G2,G2,G2,2,1,G1,2,A,6,76,G5,4,G3,2,1,G1,G2,G1,G2,Q2,D03,G2,Q2,D03,Q2,D04,9872,3272,3272,3272,2380,592,300,0,0,6600,6100,700,5400,0,500,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9872,2379,0,1500,42,795,42,837,2210,1115,260,210,0,215,70,70,290,1284,169,3,16,0,150,0,1,3,2,4,2,,,4,2,,,,,,,,,,,,1,85,100,200,4,,,
2020,962800311,646.257760139626,G2,2,1,G1,G2,G2,G2,G2,1,,G1,1,,,81,G5,7,G4,3,1,G1,G3,G1,G2,Q1,D01,G1,Q2,D03,Q2,D03,6828,203,203,203,53,0,150,0,0,6625,6625,1425,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6828,797,0,0,88,469,240,709,782,842,152,90,0,405,90,48,57,857,15,5,0,10,0,0,1,3,2,2,1,8,5,,2,,,,,,,,,,,,2,,,,,80,4,4
